respondent_id,party_name,country_name,is_populist,populist_and_farleft,populist_and_farright,income_decile,income_feeling,paid_work,econ_satisfaction,unemp_3m,years_education,financial_difficulty_childhood,immig_same_ethnic,immig_diff_ethnic,immig_poor_nonEU,gay_rights_freedom,gay_adoption_rights,eu_integration,europe_attachment,country_attachment,child_obedience,leader_loyalty,tradition_important,pleasure_important,trust_politicians,trust_parties,trust_parliament,influence_on_politics,confident_participation,active_politics_role,political_interest,left_right_scale,party_closeness,ess_round,age,gender,ethnic_majority_identity,disc_nationality,disc_race,disc_ethnicity,born_in_country,citizen,how_religious,religion_belonging,religion_attendance,vote_x,vote_code,farright,farleft,eurosceptic,in_parliament,partyfacts_id,parlgov_id,vote_y
74039,PP,Spain,0,0,0,5,2,0,8,2,12,4,3,3,3,4,5,10,10,10,2,2,1,4,10,10,9,2,1,1,4,5,2,11,71,2,1,0,0,0,1,1,9,1,3,1,1.0,0,0,,,,,1
74271,PP,Spain,0,0,0,4,3,1,4,1,8,5,2,2,2,2,1,4,8,9,1,2,3,1,3,5,5,2,2,2,3,8,1,11,62,1,1,0,0,0,1,1,2,2,7,1,1.0,0,0,,,,,1
74299,PSOE,Spain,0,0,0,8,1,1,5,2,20,5,3,3,3,1,1,8,1,1,3,4,2,3,1,0,3,2,3,4,2,5,1,11,46,2,1,0,0,0,1,1,5,1,6,1,2.0,0,0,,,,,1
74299,PSOE,Spain,0,0,0,8,2,1,5,2,11,3,3,3,3,1,1,2,5,4,3,4,2,2,1,1,0,1,1,1,3,7,1,11,45,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,2
74406,SUMAR,Spain,0,0,0,10,2,1,2,2,17,4,1,1,1,2,3,3,7,7,2,3,2,2,2,2,2,1,3,2,3,5,2,11,32,1,1,0,0,0,1,1,2,2,5,1,4.0,0,0,,,,,2
74408,PSOE,Spain,0,0,0,7,3,1,6,2,10,3,1,2,3,1,1,1,7,8,1,4,2,2,8,6,6,3,1,2,3,2,1,11,50,1,1,0,0,0,1,1,5,2,5,1,2.0,0,0,,,,,1
74451,SUMAR,Spain,0,0,0,7,1,0,7,2,16,2,1,2,1,1,1,5,7,8,3,4,4,2,5,5,6,3,2,2,1,3,1,11,68,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
74548,ERC,Spain,0,0,0,10,2,1,6,2,12,5,2,2,2,1,1,5,8,0,1,3,2,2,2,2,1,3,3,2,1,3,1,11,61,1,1,0,0,0,1,1,1,1,7,1,5.0,0,0,,,,,1
74548,ERC,Spain,0,0,0,8,1,1,4,2,17,4,1,1,2,1,1,10,10,9,2,3,2,4,8,8,9,4,3,4,1,7,1,11,63,1,1,0,0,0,1,1,3,1,6,1,5.0,0,0,,,,,1
74548,ERC,Spain,0,0,0,2,3,0,5,2,88,4,3,4,4,2,3,5,4,2,2,4,2,3,3,3,3,4,3,3,2,4,2,11,82,1,1,0,0,0,1,1,7,1,5,1,5.0,0,0,,,,,1
74724,PP,Spain,0,0,0,9,1,0,7,2,14,4,1,2,2,1,1,7,7,9,2,2,5,6,4,4,10,2,2,2,2,5,1,11,41,2,1,0,0,0,1,1,0,2,4,1,1.0,0,0,,,,,1
74724,PP,Spain,0,0,0,3,1,1,0,2,14,5,3,3,2,2,1,8,6,10,1,2,3,1,3,0,0,1,1,2,4,5,1,11,43,2,1,0,0,0,1,1,7,1,6,1,1.0,0,0,,,,,1
74724,PP,Spain,0,0,0,6,2,1,4,2,16,3,1,3,3,2,4,7,3,8,2,3,2,2,4,2,3,2,2,1,3,3,2,11,36,2,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,2
74724,PP,Spain,0,0,0,9,3,0,2,2,10,1,3,3,3,2,4,5,1,10,1,3,2,4,3,3,2,3,2,2,3,7,2,11,65,2,1,0,0,0,2,2,8,1,6,1,1.0,0,0,,,,,2
74728,PSOE,Spain,0,0,0,8,2,1,5,2,15,4,1,1,1,2,2,7,10,10,1,2,1,3,5,5,5,2,3,3,3,5,2,11,26,1,1,0,0,0,1,1,5,1,4,1,2.0,0,0,,,,,1
74729,PP,Spain,0,0,0,6,1,0,7,2,16,5,1,1,2,2,2,7,10,10,1,2,1,2,8,7,8,1,4,1,1,4,1,11,71,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
74729,PP,Spain,0,0,0,6,1,0,0,2,6,5,1,1,1,2,1,5,10,10,1,2,2,2,1,1,4,1,1,1,4,10,1,11,72,2,1,0,0,0,1,1,10,1,3,1,1.0,0,0,,,,,1
74748,PSOE,Spain,0,0,0,2,2,1,5,2,12,5,2,2,2,1,1,6,9,10,1,2,1,3,0,0,0,1,3,3,3,5,1,11,64,2,1,0,0,0,1,1,7,1,6,1,2.0,0,0,,,,,1
74836,PSOE,Spain,0,0,0,2,2,0,7,2,9,4,2,2,2,1,2,5,8,8,2,3,3,3,6,5,6,2,2,2,2,3,1,11,68,1,1,0,0,0,1,1,2,2,5,1,2.0,0,0,,,,,1
74836,PSOE,Spain,0,0,0,2,2,1,2,2,13,2,3,1,1,1,1,5,10,10,4,4,2,5,2,2,3,1,1,1,3,3,2,11,51,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
74836,PSOE,Spain,0,0,0,3,2,1,1,1,15,3,2,2,2,2,2,5,5,5,2,3,3,3,2,0,1,1,1,1,3,2,2,11,43,2,1,0,0,0,1,1,9,1,2,1,2.0,0,0,,,,,1
74866,PP,Spain,0,0,0,3,2,0,4,1,11,3,2,3,3,1,2,9,10,10,1,4,1,2,5,7,3,3,1,5,1,3,1,11,33,2,1,0,0,0,2,2,8,1,3,1,1.0,0,0,,,,,1
74866,PP,Spain,0,0,0,3,2,1,0,2,14,2,4,4,4,2,1,1,7,8,2,5,2,3,0,0,0,1,1,1,4,5,1,11,37,2,2,0,0,0,1,1,7,1,3,1,1.0,0,0,,,,,1
74922,PSOE,Spain,0,0,0,6,1,0,5,2,13,4,2,2,2,3,4,7,7,5,2,3,2,3,6,6,8,2,2,3,2,4,1,11,62,2,2,0,0,0,1,1,4,1,6,1,2.0,0,0,,,,,1
74922,PSOE,Spain,0,0,0,9,1,0,6,2,10,4,2,2,2,1,1,10,10,10,2,3,2,2,0,0,5,2,1,1,3,6,1,11,84,1,1,0,0,0,1,1,5,1,3,1,2.0,0,0,,,,,1
75100,BNG,Spain,0,0,0,8,4,1,9,2,16,4,2,3,2,3,4,10,9,10,3,3,3,4,4,5,8,3,5,5,1,3,2,11,52,1,1,0,0,0,1,1,0,2,7,1,9.0,0,0,,,,,1
75115,PP,Spain,0,0,0,3,1,1,3,1,15,5,2,2,3,2,2,8,7,10,2,3,1,3,5,5,7,2,3,2,2,8,1,11,56,1,1,0,0,0,1,1,6,1,6,1,1.0,0,0,,,,,1
75118,BNG,Spain,0,0,0,7,1,1,6,2,18,5,3,3,3,1,1,6,0,0,1,2,5,3,5,5,4,3,4,4,2,5,2,11,39,2,2,0,0,0,1,1,0,2,7,1,9.0,0,0,,,,,1
75118,BNG,Spain,0,0,0,5,1,1,4,1,15,4,1,1,1,2,2,5,8,8,1,4,3,5,0,0,1,2,2,2,3,0,1,11,48,1,1,0,0,0,1,1,3,1,5,1,9.0,0,0,,,,,1
75118,BNG,Spain,0,0,0,8,1,1,0,2,15,5,1,1,1,4,5,3,4,5,2,2,2,6,0,0,0,3,1,2,3,7,2,11,55,2,1,0,0,0,1,1,10,1,3,1,9.0,0,0,,,,,2
75118,BNG,Spain,0,0,0,9,1,0,5,2,16,3,2,2,2,2,3,5,6,8,2,2,2,5,5,5,7,3,3,3,2,6,1,11,66,1,1,0,0,0,1,1,5,2,5,1,9.0,0,0,,,,,1
75415,PP,Spain,0,0,0,5,1,0,8,2,9,5,1,3,3,1,1,8,7,8,3,2,3,1,5,7,8,3,2,2,3,7,1,11,64,1,1,0,0,0,1,1,6,1,4,1,1.0,0,0,,,,,1
75415,PP,Spain,0,0,0,8,2,0,9,2,17,4,2,3,3,3,5,0,9,10,2,4,1,6,6,6,1,3,2,3,1,7,1,11,58,2,1,0,0,0,1,1,9,1,3,1,1.0,0,0,,,,,1
75514,ERC,Spain,0,0,0,5,2,1,5,2,15,3,2,2,2,2,1,9,10,10,1,1,1,1,0,0,1,1,2,1,4,3,1,11,48,2,1,0,0,0,2,1,8,1,4,1,5.0,0,0,,,,,1
75543,PSOE,Spain,0,0,0,6,1,1,7,1,12,4,1,1,1,1,1,9,7,8,2,4,2,2,6,6,6,1,2,1,4,4,2,11,31,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
75543,PSOE,Spain,0,0,0,3,2,0,6,2,16,5,1,1,1,1,1,8,8,6,4,3,5,3,5,7,7,3,2,1,3,0,1,11,21,1,1,0,0,0,1,1,1,2,7,1,2.0,0,0,,,,,1
75582,SUMAR,Spain,0,0,0,7,1,1,5,1,19,4,1,1,1,1,2,7,4,3,4,4,5,2,3,3,5,3,2,3,3,3,1,11,45,2,1,0,0,0,1,1,8,2,7,1,4.0,0,0,,,,,1
75608,PP,Spain,0,0,0,6,2,1,2,1,14,3,2,2,2,2,1,5,10,10,1,4,2,2,4,4,5,2,2,1,3,5,1,11,46,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
75608,PP,Spain,0,0,0,7,3,0,1,1,8,5,3,3,3,2,2,2,3,10,2,5,2,2,0,0,0,1,1,1,4,8,1,11,61,1,1,0,0,0,1,1,0,2,6,1,1.0,0,0,,,,,1
75608,PP,Spain,0,0,0,4,2,0,8,2,16,3,2,3,2,4,4,9,6,7,2,3,2,1,4,7,6,3,2,2,2,5,2,11,84,2,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
75652,PP,Spain,0,0,0,6,3,0,6,2,12,5,2,2,2,1,2,6,7,10,1,3,1,3,0,0,0,1,1,1,4,8,1,11,77,2,1,0,0,0,1,1,8,1,3,1,1.0,0,0,,,,,1
75652,PP,Spain,0,0,0,1,1,0,4,2,12,3,3,3,2,2,3,3,6,4,3,2,4,5,4,4,5,3,3,3,2,6,1,11,75,1,1,0,0,0,1,1,3,2,6,1,1.0,0,0,,,,,1
75800,PSOE,Spain,0,0,0,2,2,0,6,1,10,4,2,2,3,2,2,7,5,7,2,2,4,2,5,5,6,1,2,2,3,5,1,11,67,1,1,0,0,0,1,1,5,1,7,1,2.0,0,0,,,,,1
75800,PSOE,Spain,0,0,0,10,1,1,9,1,19,1,2,2,3,2,5,9,5,5,5,5,6,4,5,5,6,3,3,3,4,5,1,11,43,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
75800,PSOE,Spain,0,0,0,9,2,1,1,1,12,3,1,2,2,2,5,1,4,7,1,3,2,2,1,1,1,3,2,1,4,1,2,11,51,1,1,0,0,0,1,1,10,1,3,1,2.0,0,0,,,,,1
75920,PSOE,Spain,0,0,0,8,1,1,6,1,21,5,1,1,1,1,1,7,9,9,3,4,3,3,5,2,8,3,3,4,3,3,2,11,37,2,1,0,0,0,1,1,1,2,7,1,2.0,0,0,,,,,1
75920,PSOE,Spain,0,0,0,5,1,0,7,1,9,5,2,2,3,1,1,2,6,7,1,2,3,1,6,6,8,2,2,2,2,5,1,11,74,1,1,0,0,0,1,1,4,2,6,1,2.0,0,0,,,,,1
75921,BNG,Spain,0,0,0,5,1,0,3,2,15,5,1,1,1,2,2,6,8,5,2,4,4,2,4,5,4,2,3,2,2,2,1,11,87,1,1,0,0,0,1,1,2,2,7,1,9.0,0,0,,,,,1
75959,SUMAR,Spain,0,0,0,4,2,1,5,2,21,3,1,1,1,1,1,8,7,7,3,3,2,2,5,4,6,3,2,3,2,3,1,11,25,1,1,0,0,0,1,1,3,2,5,1,4.0,0,0,,,,,1
