uuid,year,valuation,revenue
38fa05ff-b646-4112-be90-0e583f02690e,2023,981200000.0,11592454.0
38fa05ff-b646-4112-be90-0e583f02690e,2024,1206000000.0,9121272.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2019,4993000000.0,287022000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2020,22703000000.0,431059000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2021,41647000000.0,656426000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2022,14643000000.0,975241000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2023,27566000000.0,1296745000.0
6b1489bd-4dab-4d57-b06b-a5b390d7bbc9,2019,2227000000.0,229683000.0
6b1489bd-4dab-4d57-b06b-a5b390d7bbc9,2020,3672000000.0,344858000.0
6b1489bd-4dab-4d57-b06b-a5b390d7bbc9,2021,4434000000.0,500621000.0
6b1489bd-4dab-4d57-b06b-a5b390d7bbc9,2022,2773000000.0,786913000.0
6b1489bd-4dab-4d57-b06b-a5b390d7bbc9,2023,3466000000.0,1088598000.0
49f9d737-06c5-4b38-885d-a2ce5ee22541,2023,538000000.0,324000000.0
49f9d737-06c5-4b38-885d-a2ce5ee22541,2024,516000000.0,338000000.0
49f9d737-06c5-4b38-885d-a2ce5ee22541,2025,708000000.0,339000000.0
49f9d737-06c5-4b38-885d-a2ce5ee22541,2017,624500000.0,297000000.0
49f9d737-06c5-4b38-885d-a2ce5ee22541,2018,180500000.0,281000000.0
8700a229-bfcc-4803-b1b8-9a2a63925395,2018,1115000000.0,206000000.0
8700a229-bfcc-4803-b1b8-9a2a63925395,2019,1188000000.0,248000000.0
37c08221-a191-46a2-940f-520ec75f37a6,2020,5132000000.0,150827000.0
37c08221-a191-46a2-940f-520ec75f37a6,2021,2442000000.0,206683000.0
37c08221-a191-46a2-940f-520ec75f37a6,2022,1696000000.0,280040000.0
37c08221-a191-46a2-940f-520ec75f37a6,2023,3085000000.0,349886000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2017,271000000.0,20063000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2018,33920000.0,30925000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2019,68580000.0,231000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2020,561400000.0,28628000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2021,1305000000.0,27357000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2022,411000000.0,26581000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2023,1136000000.0,60000000.0
7d6de57d-2009-44ea-a231-62728536838f,2017,10461000000.0,1755100000.0
7d6de57d-2009-44ea-a231-62728536838f,2018,15833000000.0,2273600000.0
7d6de57d-2009-44ea-a231-62728536838f,2019,20369000000.0,2899600000.0
7d6de57d-2009-44ea-a231-62728536838f,2020,24024000000.0,3408400000.0
7d6de57d-2009-44ea-a231-62728536838f,2021,39189000000.0,4256100000.0
7d6de57d-2009-44ea-a231-62728536838f,2022,48718000000.0,5501500000.0
7d6de57d-2009-44ea-a231-62728536838f,2023,73005000000.0,6892700000.0
24d1d0e1-86ac-4fe9-bacf-4bded28727d1,2027,834000000.0,882000000.0
24d1d0e1-86ac-4fe9-bacf-4bded28727d1,2025,1039000000.0,754400000.0
d8ef19ae-52a7-4e72-97e6-a2811f7f35e0,2025,3744000000.0,
d8ef19ae-52a7-4e72-97e6-a2811f7f35e0,2023,3744000000.0,
d8ef19ae-52a7-4e72-97e6-a2811f7f35e0,2024,3744000000.0,
c4b69255-ca4e-4013-a748-8b77b10eba8f,2021,346818181.0,10168181.0
c4b69255-ca4e-4013-a748-8b77b10eba8f,2022,69145454.0,23424545.0
b148bf06-de98-486e-8c6e-48796b41d23f,2018,512321232.0,163476347.0
b148bf06-de98-486e-8c6e-48796b41d23f,2019,887678767.0,205390539.0
b148bf06-de98-486e-8c6e-48796b41d23f,2020,1810561056.0,287898789.0
b148bf06-de98-486e-8c6e-48796b41d23f,2021,1130913091.0,339713971.0
b148bf06-de98-486e-8c6e-48796b41d23f,2022,423322332.0,352035203.0
b148bf06-de98-486e-8c6e-48796b41d23f,2023,313201320.0,383828382.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2018,12351000000.0,8357738909.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2019,23429000000.0,10603507000.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2020,10214000000.0,11645255000.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2021,3446000000.0,11380525000.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2022,2416000000.0,9865811000.0
dfa7da83-daa1-49b7-a022-2303e53013f7,2023,2127000000.0,13057082000.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2019,16843000000.0,1616948596.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2020,13817000000.0,1789193899.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2021,10816000000.0,1472214784.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2022,6025000000.0,1212934668.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2023,14069000000.0,981768022.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2024,271900000.0,275900000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2025,267500000.0,307000000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2026,255100000.0,341700000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2020,857800000.0,141622000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2021,689700000.0,237047000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2022,364200000.0,283231000.0
26d16580-82c7-40ef-9aaf-5e7ca9fd248b,2023,253000000.0,266234000.0
7821cb03-1149-4366-9535-c6f38492d250,2025,3238000000.0,6321000000.0
7821cb03-1149-4366-9535-c6f38492d250,2026,2949000000.0,7126000000.0
b83d48b9-3d14-4466-9ca7-30f595954ac8,2019,-7262000.0,4461000.0
b83d48b9-3d14-4466-9ca7-30f595954ac8,2020,64290000.0,1050000.0
b83d48b9-3d14-4466-9ca7-30f595954ac8,2021,232500000.0,2963000.0
b83d48b9-3d14-4466-9ca7-30f595954ac8,2022,755700000.0,1772000.0
b83d48b9-3d14-4466-9ca7-30f595954ac8,2023,688200000.0,314000.0
257ca009-5e92-4f67-90e8-22734f02f4cd,2018,228826000000.0,
7c652126-f69a-4d30-a5f7-020945ea87ca,2027,141100000.0,
7c652126-f69a-4d30-a5f7-020945ea87ca,2026,141100000.0,213900000.0
7c652126-f69a-4d30-a5f7-020945ea87ca,2025,141100000.0,221400000.0
b6b68552-8446-4b37-84f5-83d886fe0c83,2022,292927000000.0,49625000000.0
b6b68552-8446-4b37-84f5-83d886fe0c83,2023,333221000000.0,79903000000.0
b6b68552-8446-4b37-84f5-83d886fe0c83,2024,203387000000.0,99778000000.0
033b61f0-0b7f-4f07-b598-75bd90499d69,2026,235300000.0,223700000.0
033b61f0-0b7f-4f07-b598-75bd90499d69,2024,216300000.0,4434000.0
033b61f0-0b7f-4f07-b598-75bd90499d69,2025,187300000.0,22310000.0
050cbe8c-ab1d-4ee7-8fb1-0a05f221e50c,2024,8154000000.0,2546000000.0
050cbe8c-ab1d-4ee7-8fb1-0a05f221e50c,2026,7290000000.0,2674000000.0
050cbe8c-ab1d-4ee7-8fb1-0a05f221e50c,2025,7789000000.0,2601000000.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2025,28935500000.0,2834700000.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2026,28168800000.0,3675100000.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2024,29331500000.0,2017400000.0
1852384f-aaa2-4336-b49b-b34f70dd9668,2025,3321000000.0,640600000.0
1852384f-aaa2-4336-b49b-b34f70dd9668,2026,3060000000.0,824800000.0
1852384f-aaa2-4336-b49b-b34f70dd9668,2024,3464000000.0,517100000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2025,-602900000.0,4007000000.0
19a5bc56-67da-48ce-9bc9-f32faebf195a,2026,56471000000.0,9579000000.0
19a5bc56-67da-48ce-9bc9-f32faebf195a,2025,59080000000.0,8395000000.0
19a5bc56-67da-48ce-9bc9-f32faebf195a,2027,53171000000.0,10956000000.0
1aa4aed8-2135-4446-96ed-34e1a6544224,2025,2715000000.0,582400000.0
1aa4aed8-2135-4446-96ed-34e1a6544224,2024,2485000000.0,393400000.0
1aa4aed8-2135-4446-96ed-34e1a6544224,2026,2728000000.0,924500000.0
257ca009-5e92-4f67-90e8-22734f02f4cd,2026,379099000000.0,447090000000.0
257ca009-5e92-4f67-90e8-22734f02f4cd,2024,423331000000.0,342704000000.0
257ca009-5e92-4f67-90e8-22734f02f4cd,2025,404450000000.0,393824000000.0
2f5eadfe-b043-4f33-b856-0fc07bf8567f,2026,8132000000.0,5042000000.0
2f5eadfe-b043-4f33-b856-0fc07bf8567f,2025,8198000000.0,4678000000.0
2f5eadfe-b043-4f33-b856-0fc07bf8567f,2024,8630000000.0,4370000000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2025,2055000000.0,747800000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2024,1823000000.0,568800000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2026,1718000000.0,1086000000.0
36c3a803-8b85-4b14-b158-a08d277fd910,2026,1022000000.0,549900000.0
36c3a803-8b85-4b14-b158-a08d277fd910,2024,1022000000.0,411500000.0
41e35927-8905-4bbf-9506-25d458c2d89a,2025,108274000000.0,97217000000.0
41e35927-8905-4bbf-9506-25d458c2d89a,2026,97794000000.0,106528000000.0
41e35927-8905-4bbf-9506-25d458c2d89a,2024,112244000000.0,86659000000.0
43853740-bc6b-4f86-ae8e-fd873ae75447,2027,11188000000.0,4966000000.0
43853740-bc6b-4f86-ae8e-fd873ae75447,2026,12331000000.0,4795000000.0
43853740-bc6b-4f86-ae8e-fd873ae75447,2025,13505000000.0,4641000000.0
475509be-73ad-4c37-8ed6-f03beeb634f3,2024,11919000000.0,2830621000.0
475509be-73ad-4c37-8ed6-f03beeb634f3,2027,14065000000.0,3926000000.0
475509be-73ad-4c37-8ed6-f03beeb634f3,2026,14194000000.0,3526000000.0
475509be-73ad-4c37-8ed6-f03beeb634f3,2025,14760000000.0,3130000000.0
4aa42da3-3f4e-4123-b38f-9ad5e0579a21,2024,107024225000.0,45941225000.0
4aa42da3-3f4e-4123-b38f-9ad5e0579a21,2025,101476100000.0,53133850000.0
4aa42da3-3f4e-4123-b38f-9ad5e0579a21,2026,92980525000.0,60877300000.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2024,14959000000.0,1061000000.0
56dc6a4a-de1f-4ab5-a3a8-43c51395f738,2025,14959000000.0,1058000000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2024,2154000000.0,1536000000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2026,1878000000.0,1840000000.0
5d2f9601-06dc-4813-9d88-3f95299810a3,2025,2030000000.0,1700000000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2025,39477000000.0,27547000000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2024,41673000000.0,24727000000.0
69b9d759-cf52-4f24-9d03-8e14aa0285cf,2026,36623000000.0,30448000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2021,152588000000.0,173827000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2022,106464000000.0,141736000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2023,134626000000.0,192380000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2026,123169000000.0,247502000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2025,133718000000.0,227581000000.0
69faf801-2681-4cf9-8320-8d7d9353b643,2024,140958000000.0,206507000000.0
7519f3d7-a408-4b8f-bca6-d193f610dffd,2026,11404000000.0,3033000000.0
7519f3d7-a408-4b8f-bca6-d193f610dffd,2024,11934000000.0,2800000000.0
7519f3d7-a408-4b8f-bca6-d193f610dffd,2025,11708000000.0,2914000000.0
77e08003-4c14-4aa8-a355-e2a162db416c,2025,276100000.0,11223000000.0
77e08003-4c14-4aa8-a355-e2a162db416c,2024,1626000000.0,9784000000.0
77e08003-4c14-4aa8-a355-e2a162db416c,2026,713800000.0,12556000000.0
7b9eca3c-f467-4ef9-b063-f305c260f9bb,2024,20052000000.0,6268000000.0
7b9eca3c-f467-4ef9-b063-f305c260f9bb,2026,21965000000.0,6908000000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2026,256399999.0,212000000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2025,297300000.0,184600000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2024,285100000.0,158400000.0
7b9eca3c-f467-4ef9-b063-f305c260f9bb,2025,22650000000.0,6592000000.0
7b9eca3c-f467-4ef9-b063-f305c260f9bb,2027,21031000000.0,7243000000.0
7d6de57d-2009-44ea-a231-62728536838f,2024,99359000000.0,8027500000.0
7d6de57d-2009-44ea-a231-62728536838f,2025,106258000000.0,9130000000.0
7d6de57d-2009-44ea-a231-62728536838f,2026,103330000000.0,10578000000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2026,53959000000.0,23020000000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2025,56511000000.0,20233000000.0
826fbec3-19c0-452e-b61a-966742d79fe4,2024,57408000000.0,17880000000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2026,296100000.0,593900000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2025,355600000.0,537900000.0
9245aa02-680e-4173-a4fa-df7585733205,2026,1046000000.0,242500000.0
9245aa02-680e-4173-a4fa-df7585733205,2025,1117000000.0,222320000.0
9245aa02-680e-4173-a4fa-df7585733205,2024,1090000000.0,199980000.0
99182b19-a091-4659-be7d-1c6993109658,2025,559800000.0,895300000.0
99182b19-a091-4659-be7d-1c6993109658,2024,627200000.0,823200000.0
99182b19-a091-4659-be7d-1c6993109658,2026,564500000.0,937400000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2026,831500000.0,969600000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2024,875400000.0,765100000.0
9d335c18-d84a-4af7-afc5-9b6989e72731,2025,790800000.0,855400000.0
a47117f0-e4c3-4678-9601-f6c8ff5f9807,2025,23054000000.0,6940000000.0
a47117f0-e4c3-4678-9601-f6c8ff5f9807,2026,23054000000.0,8612000000.0
a47117f0-e4c3-4678-9601-f6c8ff5f9807,2024,23054000000.0,5234000000.0
a06ec3b8-116e-49c8-9cca-426d0a394bcc,2024,13947000000.0,2611000000.0
a06ec3b8-116e-49c8-9cca-426d0a394bcc,2026,15616000000.0,2599000000.0
a06ec3b8-116e-49c8-9cca-426d0a394bcc,2025,14627000000.0,2580000000.0
af46e49b-eb99-4a1b-b343-4ea25e78d17a,2025,15108000000.0,1708000000.0
af46e49b-eb99-4a1b-b343-4ea25e78d17a,2024,15243000000.0,1506000000.0
af46e49b-eb99-4a1b-b343-4ea25e78d17a,2026,14828000000.0,1997000000.0
b360b615-d958-470a-8894-3242adae850e,2025,115096000000.0,8085000000.0
b360b615-d958-470a-8894-3242adae850e,2024,117691000000.0,6827000000.0
b360b615-d958-470a-8894-3242adae850e,2026,111908000000.0,9516000000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2024,29442000000.0,1659000000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2025,29261000000.0,2109000000.0
c0ebb805-62bd-456a-ba3b-e9d08c1e6fb6,2026,29076000000.0,2694000000.0
be8839be-6874-4fd3-a752-fb9b4cc22993,2026,11321000000.0,2287000000.0
be8839be-6874-4fd3-a752-fb9b4cc22993,2024,11902000000.0,1762000000.0
be8839be-6874-4fd3-a752-fb9b4cc22993,2025,11869000000.0,2021000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2024,89810000000.0,31714000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2025,88871000000.0,33575000000.0
be91ea1f-5a42-4e98-bca8-81b3c7f80e0c,2026,85056000000.0,35892000000.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2025,3459038271.0,1190471604.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2026,3511308641.0,1366946913.0
c74a62e0-f84a-42af-9176-c3628cf6fb74,2027,3471776543.0,1487593827.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2025,163600000.0,208500000.0
c934547c-1715-4da3-8ce2-dd4f8b0d633a,2024,163600000.0,188400000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2024,1787000000.0,100000.0
ca6e2fe1-f7bf-4a8d-ae79-1d1b0dee6226,2025,1787000000.0,
cb085388-b4cf-4e93-a009-5e33d91e07ad,2026,174400000.0,200300000.0
cb085388-b4cf-4e93-a009-5e33d91e07ad,2025,206700000.0,180900000.0
cb085388-b4cf-4e93-a009-5e33d91e07ad,2024,234800000.0,160000000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2024,41617000000.0,5271000000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2026,37842000000.0,5417000000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2025,39588000000.0,5185000000.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2024,1252000000.0,3575000000.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2026,1252000000.0,5389000000.0
d5692219-b0b6-4a8b-bb42-a72c274ea7c6,2024,4529000000.0,837500000.0
d5692219-b0b6-4a8b-bb42-a72c274ea7c6,2026,4380000000.0,1236000000.0
d5692219-b0b6-4a8b-bb42-a72c274ea7c6,2025,4465000000.0,1027000000.0
daa2a868-f86e-4508-bef2-85280c2e7630,2025,14078093333.0,5037853333.0
daa2a868-f86e-4508-bef2-85280c2e7630,2026,14221680000.0,5442066666.0
daa2a868-f86e-4508-bef2-85280c2e7630,2024,13928346666.0,4602693333.0
ddcbab45-429d-4389-8377-dec821856208,2025,2200000000.0,266600000.0
ddcbab45-429d-4389-8377-dec821856208,2027,2181000000.0,405600000.0
e4b40043-86f1-48c8-8508-ff4eac41c8df,2025,38917000000.0,5068000000.0
e4b40043-86f1-48c8-8508-ff4eac41c8df,2026,37399000000.0,6086000000.0
e4b40043-86f1-48c8-8508-ff4eac41c8df,2027,37033000000.0,7426000000.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2026,6047946666.0,465080000.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2024,6535760000.0,55396000.0
ea5b22d6-db33-4f20-9cfa-bab5bea60024,2025,6404933333.0,259013333.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2025,178612000000.0,12785000000.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2026,178612000000.0,15941000000.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2027,178612000000.0,19212000000.0
fd8fd4c9-c067-4580-80c6-0aaa907164d1,2024,44250000.0,18500000.0
fd8fd4c9-c067-4580-80c6-0aaa907164d1,2025,94200000.0,12670000.0
fd8fd4c9-c067-4580-80c6-0aaa907164d1,2026,-154700000.0,13000000.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2022,6360000000.0,2582417416.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2020,13474000000.0,2060658761.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2018,6098000000.0,1903000000.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2019,6793000000.0,1882346953.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2023,8725000000.0,2778391268.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2021,11196000000.0,2070784337.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2024,8589000000.0,3291000000.0
7b5e3e52-fb88-4626-971b-cb23ab79f591,2025,8589000000.0,
7d6de57d-2009-44ea-a231-62728536838f,2027,101908000000.0,12457000000.0
041c5152-7059-4ca2-b48f-963a3aa70738,2024,11675000000.0,980497000.0
041c5152-7059-4ca2-b48f-963a3aa70738,2026,14335000000.0,1307000000.0
041c5152-7059-4ca2-b48f-963a3aa70738,2025,14594000000.0,1140000000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2025,1111000000.0,286900000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2026,1052000000.0,345900000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2024,1148000000.0,234800000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2025,729511000000.0,45838000000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2027,731972000000.0,75317000000.0
2249abe6-7baa-4bce-8b5c-62ecb57a1dde,2026,719174000000.0,59025000000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2024,305700000.0,263800000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2026,65230000.0,373000000.0
250dbd0b-2839-40c8-a83d-f63932a5fa54,2025,305500000.0,310500000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2025,1295000000.0,957900000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2026,928500000.0,1212000000.0
2ed68cad-bf3f-48c9-baf0-017b9d5f070f,2024,1641000000.0,753600000.0
36e70984-e851-4aff-88a7-e234db0e2964,2026,89090000.0,380000000.0
36e70984-e851-4aff-88a7-e234db0e2964,2024,89090000.0,309800000.0
36e70984-e851-4aff-88a7-e234db0e2964,2025,89090000.0,333400000.0
37c08221-a191-46a2-940f-520ec75f37a6,2025,2575000000.0,500700000.0
37c08221-a191-46a2-940f-520ec75f37a6,2024,2671000000.0,423000000.0
3f5ee8cc-eab3-450c-ba58-d767550a7d61,2024,10727000000.0,347800000.0
3f5ee8cc-eab3-450c-ba58-d767550a7d61,2025,10620000000.0,503200000.0
3f5ee8cc-eab3-450c-ba58-d767550a7d61,2026,10450000000.0,677500000.0
44b445c3-fd8f-4211-b10e-1a42ee651275,2025,1665000000.0,859300000.0
44b445c3-fd8f-4211-b10e-1a42ee651275,2024,1706000000.0,761200000.0
44b445c3-fd8f-4211-b10e-1a42ee651275,2026,1573000000.0,979600000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2026,4074000000.0,975800000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2024,4493000000.0,788500000.0
4568e27e-4e3d-4163-b9eb-cddbdb95d658,2025,4289000000.0,872500000.0
55067134-ae2f-4b8c-84bb-5a59c71ee80a,2024,3879000000.0,599300000.0
55067134-ae2f-4b8c-84bb-5a59c71ee80a,2025,3733000000.0,645600000.0
55067134-ae2f-4b8c-84bb-5a59c71ee80a,2026,3664000000.0,695100000.0
58ab298f-123d-4346-942f-58db295cddd8,2025,5233000000.0,949100000.0
58ab298f-123d-4346-942f-58db295cddd8,2024,5339000000.0,795100000.0
58ab298f-123d-4346-942f-58db295cddd8,2026,5073000000.0,1132000000.0
63f07024-99c7-4255-bace-04583ed7312a,2026,8938000000.0,4580000000.0
63f07024-99c7-4255-bace-04583ed7312a,2025,9457000000.0,4306000000.0
63f07024-99c7-4255-bace-04583ed7312a,2024,9743000000.0,3993000000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2024,2593000000.0,298600000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2026,2443000000.0,181400000.0
6834ddb4-93ae-4fc9-8a44-56a8fd38386b,2025,2703000000.0,179700000.0
7236a88f-7b3a-43c2-9d2f-c32f77c97f5a,2026,36623000000.0,30448000000.0
7236a88f-7b3a-43c2-9d2f-c32f77c97f5a,2025,39477000000.0,27547000000.0
7236a88f-7b3a-43c2-9d2f-c32f77c97f5a,2024,41673000000.0,24727000000.0
780e91d1-0ff0-443c-b458-b5ec72b3fc56,2025,53260000000.0,17016000000.0
780e91d1-0ff0-443c-b458-b5ec72b3fc56,2026,51572000000.0,17946000000.0
780e91d1-0ff0-443c-b458-b5ec72b3fc56,2024,53627000000.0,14127000000.0
7bf6bef7-c66b-4bcc-ba3f-4db0620aa5db,2026,3533000000.0,2484000000.0
7bf6bef7-c66b-4bcc-ba3f-4db0620aa5db,2025,3645000000.0,2463000000.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2025,-21209677.0,61096774.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2024,-21564515.0,55677419.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2026,-21419354.0,67322580.0
909f516f-bd5a-449c-a4f6-3769ad3a183c,2024,5230000000.0,16282000000.0
909f516f-bd5a-449c-a4f6-3769ad3a183c,2025,5230000000.0,20360000000.0
951f6cce-8288-41cd-89ce-b9c8b56b9f64,2024,38780000.0,130100000.0
951f6cce-8288-41cd-89ce-b9c8b56b9f64,2026,38780000.0,145900000.0
951f6cce-8288-41cd-89ce-b9c8b56b9f64,2025,38780000.0,113700000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2024,8319000000.0,302800000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2026,8303000000.0,1095000000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2025,8383000000.0,579700000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2026,12254000000.0,1271000000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2025,10827000000.0,1059000000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2024,9140000000.0,852200000.0
9fef196f-fe7c-410b-8921-66f28854c57a,2025,15712000000.0,6021000000.0
9fef196f-fe7c-410b-8921-66f28854c57a,2024,16126000000.0,4900000000.0
9fef196f-fe7c-410b-8921-66f28854c57a,2026,15022000000.0,7164000000.0
a5cfde98-fa24-4cb6-bb1c-ab79bd0077e1,2024,1679000000.0,597000000.0
a5cfde98-fa24-4cb6-bb1c-ab79bd0077e1,2025,1710000000.0,626600000.0
a5cfde98-fa24-4cb6-bb1c-ab79bd0077e1,2026,1631000000.0,692900000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2024,3268000000.0,448200000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2025,3227000000.0,534400000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2026,3146000000.0,639600000.0
acd711dd-6fdc-401b-abad-4fad4d2452ad,2025,729900000.0,215800000.0
acd711dd-6fdc-401b-abad-4fad4d2452ad,2026,678600000.0,249500000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2026,1251000000.0,546800000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2025,1344000000.0,483200000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2024,1409000000.0,436500000.0
b148bf06-de98-486e-8c6e-48796b41d23f,2024,533883388.0,417051705.0
b148bf06-de98-486e-8c6e-48796b41d23f,2025,496479647.0,460176017.0
b61c4a61-873d-4349-9d0a-c2e20c0858aa,2025,393200000.0,57900000.0
c2006eba-5763-490b-abd8-3e14c6cea75a,2025,28885000000.0,25662000000.0
c2006eba-5763-490b-abd8-3e14c6cea75a,2024,30139000000.0,24497000000.0
c2006eba-5763-490b-abd8-3e14c6cea75a,2026,26881000000.0,26772000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2026,71464000000.0,152785000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2024,114384000000.0,135677000000.0
dc8a3388-d895-4fa5-ba4f-3c33ec051075,2025,94424000000.0,143925000000.0
e273f948-0414-440e-8fac-0d616f27b230,2025,8240000000.0,12337000000.0
e273f948-0414-440e-8fac-0d616f27b230,2024,8530000000.0,11819000000.0
e273f948-0414-440e-8fac-0d616f27b230,2026,7992000000.0,13173000000.0
f18afb2e-c7c4-4a98-b5f6-bd2e4af3be06,2024,382200000.0,12180000.0
